model,coverage,risk
VGG16,0.93125,0.03355704697986577
VGG16,0.931875,0.03420523138832998
VGG16,0.9325,0.03418230563002681
VGG16,0.933125,0.03415941058271936
VGG16,0.93375,0.03480589022757698
VGG16,0.934375,0.034782608695652174
VGG16,0.935,0.034759358288770054
VGG16,0.935625,0.035404141616566465
VGG16,0.93625,0.035380507343124167
VGG16,0.936875,0.035356904603068715
VGG16,0.9375,0.035333333333333335
VGG16,0.938125,0.03530979347101932
VGG16,0.93875,0.035286284953395475
VGG16,0.939375,0.03526280771789754
VGG16,0.94,0.03523936170212766
VGG16,0.940625,0.03521594684385382
VGG16,0.94125,0.0351925630810093
VGG16,0.941875,0.035169210351692105
VGG16,0.9425,0.03580901856763926
VGG16,0.943125,0.03578528827037773
VGG16,0.94375,0.03576158940397351
VGG16,0.944375,0.0357379219060225
VGG16,0.945,0.036375661375661374
VGG16,0.945625,0.036351619299405155
VGG16,0.94625,0.03632760898282695
VGG16,0.946875,0.036963696369636964
VGG16,0.9475,0.036939313984168866
VGG16,0.948125,0.037574159525379035
VGG16,0.94875,0.037549407114624504
VGG16,0.949375,0.037524687294272545
VGG16,0.95,0.0375
VGG16,0.950625,0.03747534516765286
VGG16,0.95125,0.03810775295663601
VGG16,0.951875,0.038739330269205514
VGG16,0.9525,0.03871391076115486
VGG16,0.953125,0.038688524590163934
VGG16,0.95375,0.039318479685452164
VGG16,0.954375,0.03929273084479371
VGG16,0.955,0.03926701570680628
VGG16,0.955625,0.03924133420536298
VGG16,0.95625,0.03986928104575163
VGG16,0.956875,0.040496407576747225
VGG16,0.9575,0.04046997389033943
VGG16,0.958125,0.04044357469015003
VGG16,0.95875,0.04106910039113429
VGG16,0.959375,0.04169381107491857
VGG16,0.96,0.042317708333333336
VGG16,0.960625,0.04294079375406636
VGG16,0.96125,0.04291287386215865
VGG16,0.961875,0.043534762833008445
VGG16,0.9625,0.04415584415584416
VGG16,0.963125,0.04477611940298507
VGG16,0.96375,0.04474708171206226
VGG16,0.964375,0.04471808165910564
VGG16,0.965,0.044689119170984455
VGG16,0.965625,0.04466019417475728
VGG16,0.96625,0.045278137128072445
VGG16,0.966875,0.04524886877828054
VGG16,0.9675,0.0458656330749354
VGG16,0.968125,0.046481601032924466
VGG16,0.96875,0.04709677419354839
VGG16,0.969375,0.04771115409413282
VGG16,0.97,0.04768041237113402
VGG16,0.970625,0.04764971023824855
VGG16,0.97125,0.04826254826254826
VGG16,0.971875,0.04887459807073955
VGG16,0.9725,0.04948586118251928
VGG16,0.973125,0.04945407835581246
VGG16,0.97375,0.05006418485237484
VGG16,0.974375,0.05067350865939705
VGG16,0.975,0.05128205128205128
VGG16,0.975625,0.05124919923126201
VGG16,0.97625,0.051856594110115235
VGG16,0.976875,0.05182341650671785
VGG16,0.9775,0.05179028132992328
VGG16,0.978125,0.0523961661341853
VGG16,0.97875,0.05300127713920817
VGG16,0.979375,0.053605615826419914
VGG16,0.98,0.054209183673469385
VGG16,0.980625,0.05417463352453792
VGG16,0.98125,0.054140127388535034
VGG16,0.981875,0.0547422024188415
VGG16,0.9825,0.054707379134860054
VGG16,0.983125,0.05467260012714558
VGG16,0.98375,0.054637865311308764
VGG16,0.984375,0.05523809523809524
VGG16,0.985,0.05583756345177665
VGG16,0.985625,0.05643627140139505
VGG16,0.98625,0.057034220532319393
VGG16,0.986875,0.05763141228625712
VGG16,0.9875,0.05822784810126582
VGG16,0.988125,0.058191018342821
VGG16,0.98875,0.05815423514538559
VGG16,0.989375,0.05811749842072015
VGG16,0.99,0.058712121212121215
VGG16,0.990625,0.05930599369085174
VGG16,0.99125,0.05989911727616646
VGG16,0.991875,0.05986137366099559
VGG16,0.9925,0.060453400503778336
VGG16,0.993125,0.06041535556954059
VGG16,0.99375,0.0610062893081761
VGG16,0.994375,0.061596480201131364
VGG16,0.995,0.062185929648241205
VGG16,0.995625,0.06277463904582549
VGG16,0.99625,0.06336260978670012
VGG16,0.996875,0.06394984326018809
VGG16,0.9975,0.06390977443609022
VGG16,0.998125,0.06449592986850344
VGG16,0.99875,0.06508135168961202
VGG16,0.999375,0.06504065040650407
VGG16,1.0,0.065625
ResNet50,0.000625,0.0
ResNet50,0.00125,0.0
ResNet50,0.001875,0.0
ResNet50,0.0025,0.0
ResNet50,0.003125,0.0
ResNet50,0.00375,0.0
ResNet50,0.004375,0.0
ResNet50,0.005,0.0
ResNet50,0.005625,0.0
ResNet50,0.00625,0.0
ResNet50,0.006875,0.0
ResNet50,0.0075,0.0
ResNet50,0.008125,0.0
ResNet50,0.00875,0.0
ResNet50,0.009375,0.0
ResNet50,0.01,0.0
ResNet50,0.010625,0.0
ResNet50,0.01125,0.0
ResNet50,0.011875,0.0
ResNet50,0.0125,0.0
ResNet50,0.013125,0.0
ResNet50,0.01375,0.0
ResNet50,0.014375,0.0
ResNet50,0.015,0.0
ResNet50,0.015625,0.0
ResNet50,0.01625,0.0
ResNet50,0.016875,0.0
ResNet50,0.0175,0.0
ResNet50,0.018125,0.0
ResNet50,0.01875,0.0
ResNet50,0.019375,0.0
ResNet50,0.02,0.0
ResNet50,0.020625,0.0
ResNet50,0.02125,0.0
ResNet50,0.021875,0.0
ResNet50,0.0225,0.0
ResNet50,0.023125,0.0
ResNet50,0.02375,0.0
ResNet50,0.024375,0.0
ResNet50,0.025,0.0
ResNet50,0.025625,0.0
ResNet50,0.02625,0.0
ResNet50,0.026875,0.0
ResNet50,0.0275,0.0
ResNet50,0.028125,0.0
ResNet50,0.02875,0.0
ResNet50,0.029375,0.0
ResNet50,0.03,0.0
ResNet50,0.030625,0.0
ResNet50,0.03125,0.0
ResNet50,0.031875,0.0
ResNet50,0.0325,0.0
ResNet50,0.033125,0.0
ResNet50,0.03375,0.0
ResNet50,0.034375,0.0
ResNet50,0.035,0.0
ResNet50,0.035625,0.0
ResNet50,0.03625,0.0
ResNet50,0.036875,0.0
ResNet50,0.0375,0.0
ResNet50,0.038125,0.0
ResNet50,0.03875,0.0
ResNet50,0.039375,0.0
ResNet50,0.04,0.0
ResNet50,0.040625,0.0
ResNet50,0.04125,0.0
ResNet50,0.041875,0.0
ResNet50,0.0425,0.0
ResNet50,0.043125,0.0
ResNet50,0.04375,0.0
ResNet50,0.044375,0.014084507042253521
ResNet50,0.045,0.013888888888888888
ResNet50,0.045625,0.0136986301369863
ResNet50,0.04625,0.013513513513513514
ResNet50,0.046875,0.013333333333333334
ResNet50,0.0475,0.013157894736842105
ResNet50,0.048125,0.012987012987012988
ResNet50,0.04875,0.01282051282051282
ResNet50,0.049375,0.012658227848101266
ResNet50,0.05,0.0125
ResNet50,0.050625,0.012345679012345678
ResNet50,0.05125,0.012195121951219513
ResNet50,0.051875,0.012048192771084338
ResNet50,0.0525,0.011904761904761904
ResNet50,0.053125,0.011764705882352941
ResNet50,0.05375,0.011627906976744186
ResNet50,0.054375,0.011494252873563218
ResNet50,0.055,0.011363636363636364
ResNet50,0.055625,0.011235955056179775
ResNet50,0.05625,0.022222222222222223
ResNet50,0.056875,0.02197802197802198
ResNet50,0.0575,0.021739130434782608
ResNet50,0.058125,0.021505376344086023
ResNet50,0.05875,0.02127659574468085
ResNet50,0.059375,0.021052631578947368
ResNet50,0.06,0.020833333333333332
ResNet50,0.060625,0.020618556701030927
ResNet50,0.06125,0.02040816326530612
ResNet50,0.061875,0.020202020202020204
ResNet50,0.0625,0.02
ResNet50,0.063125,0.019801980198019802
ResNet50,0.06375,0.0196078431372549
ResNet50,0.064375,0.019417475728155338
ResNet50,0.065,0.019230769230769232
ResNet50,0.065625,0.01904761904761905
ResNet50,0.06625,0.018867924528301886
ResNet50,0.066875,0.018691588785046728
ResNet50,0.0675,0.018518518518518517
ResNet50,0.068125,0.01834862385321101
ResNet50,0.06875,0.01818181818181818
ResNet50,0.069375,0.018018018018018018
ResNet50,0.07,0.017857142857142856
ResNet50,0.070625,0.017699115044247787
ResNet50,0.07125,0.017543859649122806
ResNet50,0.071875,0.017391304347826087
ResNet50,0.0725,0.017241379310344827
ResNet50,0.073125,0.017094017094017096
ResNet50,0.07375,0.01694915254237288
ResNet50,0.074375,0.01680672268907563
ResNet50,0.075,0.016666666666666666
ResNet50,0.075625,0.01652892561983471
ResNet50,0.07625,0.01639344262295082
ResNet50,0.076875,0.016260162601626018
ResNet50,0.0775,0.016129032258064516
ResNet50,0.078125,0.016
ResNet50,0.07875,0.015873015873015872
ResNet50,0.079375,0.015748031496062992
ResNet50,0.08,0.015625
ResNet50,0.080625,0.015503875968992248
ResNet50,0.08125,0.023076923076923078
ResNet50,0.081875,0.022900763358778626
ResNet50,0.0825,0.022727272727272728
ResNet50,0.083125,0.022556390977443608
ResNet50,0.08375,0.022388059701492536
ResNet50,0.084375,0.022222222222222223
ResNet50,0.085,0.022058823529411766
ResNet50,0.085625,0.021897810218978103
ResNet50,0.08625,0.021739130434782608
ResNet50,0.086875,0.02158273381294964
ResNet50,0.0875,0.02142857142857143
ResNet50,0.088125,0.02127659574468085
ResNet50,0.08875,0.02112676056338028
ResNet50,0.089375,0.02097902097902098
ResNet50,0.09,0.020833333333333332
ResNet50,0.090625,0.020689655172413793
ResNet50,0.09125,0.02054794520547945
ResNet50,0.091875,0.02040816326530612
ResNet50,0.0925,0.02027027027027027
ResNet50,0.093125,0.020134228187919462
ResNet50,0.09375,0.02
ResNet50,0.094375,0.019867549668874173
ResNet50,0.095,0.019736842105263157
ResNet50,0.095625,0.0196078431372549
ResNet50,0.09625,0.01948051948051948
ResNet50,0.096875,0.01935483870967742
ResNet50,0.0975,0.019230769230769232
ResNet50,0.098125,0.01910828025477707
ResNet50,0.09875,0.0189873417721519
ResNet50,0.099375,0.018867924528301886
ResNet50,0.1,0.01875
ResNet50,0.100625,0.018633540372670808
ResNet50,0.10125,0.018518518518518517
ResNet50,0.101875,0.024539877300613498
ResNet50,0.1025,0.024390243902439025
ResNet50,0.103125,0.024242424242424242
ResNet50,0.10375,0.024096385542168676
ResNet50,0.104375,0.023952095808383235
ResNet50,0.105,0.023809523809523808
ResNet50,0.105625,0.023668639053254437
ResNet50,0.10625,0.023529411764705882
ResNet50,0.106875,0.023391812865497075
ResNet50,0.1075,0.023255813953488372
ResNet50,0.108125,0.023121387283236993
ResNet50,0.10875,0.022988505747126436
ResNet50,0.109375,0.022857142857142857
ResNet50,0.11,0.022727272727272728
ResNet50,0.110625,0.022598870056497175
ResNet50,0.11125,0.02247191011235955
ResNet50,0.111875,0.0223463687150838
ResNet50,0.1125,0.022222222222222223
ResNet50,0.113125,0.022099447513812154
ResNet50,0.11375,0.02197802197802198
ResNet50,0.114375,0.02185792349726776
ResNet50,0.115,0.021739130434782608
ResNet50,0.115625,0.021621621621621623
ResNet50,0.11625,0.021505376344086023
ResNet50,0.116875,0.0213903743315508
ResNet50,0.1175,0.02127659574468085
ResNet50,0.118125,0.021164021164021163
ResNet50,0.11875,0.021052631578947368
ResNet50,0.119375,0.020942408376963352
ResNet50,0.12,0.020833333333333332
ResNet50,0.120625,0.02072538860103627
ResNet50,0.12125,0.020618556701030927
ResNet50,0.121875,0.020512820512820513
ResNet50,0.1225,0.02040816326530612
ResNet50,0.123125,0.02030456852791878
ResNet50,0.12375,0.020202020202020204
ResNet50,0.124375,0.020100502512562814
ResNet50,0.125,0.02
ResNet50,0.125625,0.01990049751243781
ResNet50,0.12625,0.019801980198019802
ResNet50,0.126875,0.019704433497536946
ResNet50,0.1275,0.0196078431372549
ResNet50,0.128125,0.01951219512195122
ResNet50,0.12875,0.019417475728155338
ResNet50,0.129375,0.01932367149758454
ResNet50,0.13,0.019230769230769232
ResNet50,0.130625,0.019138755980861243
ResNet50,0.13125,0.01904761904761905
ResNet50,0.131875,0.018957345971563982
ResNet50,0.1325,0.018867924528301886
ResNet50,0.133125,0.018779342723004695
ResNet50,0.13375,0.018691588785046728
ResNet50,0.134375,0.018604651162790697
ResNet50,0.135,0.018518518518518517
ResNet50,0.135625,0.018433179723502304
ResNet50,0.13625,0.01834862385321101
ResNet50,0.136875,0.0182648401826484
ResNet50,0.1375,0.01818181818181818
ResNet50,0.138125,0.01809954751131222
ResNet50,0.13875,0.018018018018018018
ResNet50,0.139375,0.017937219730941704
ResNet50,0.14,0.017857142857142856
ResNet50,0.140625,0.017777777777777778
ResNet50,0.14125,0.017699115044247787
ResNet50,0.141875,0.01762114537444934
ResNet50,0.1425,0.017543859649122806
ResNet50,0.143125,0.017467248908296942
ResNet50,0.14375,0.017391304347826087
ResNet50,0.144375,0.017316017316017316
ResNet50,0.145,0.017241379310344827
ResNet50,0.145625,0.017167381974248927
ResNet50,0.14625,0.017094017094017096
ResNet50,0.146875,0.01702127659574468
ResNet50,0.1475,0.01694915254237288
ResNet50,0.148125,0.016877637130801686
ResNet50,0.14875,0.01680672268907563
ResNet50,0.149375,0.016736401673640166
ResNet50,0.15,0.016666666666666666
ResNet50,0.150625,0.016597510373443983
ResNet50,0.15125,0.01652892561983471
ResNet50,0.151875,0.01646090534979424
ResNet50,0.1525,0.01639344262295082
ResNet50,0.153125,0.0163265306122449
ResNet50,0.15375,0.016260162601626018
ResNet50,0.154375,0.016194331983805668
ResNet50,0.155,0.016129032258064516
ResNet50,0.155625,0.01606425702811245
ResNet50,0.15625,0.016
ResNet50,0.156875,0.01593625498007968
ResNet50,0.1575,0.015873015873015872
ResNet50,0.158125,0.015810276679841896
ResNet50,0.15875,0.015748031496062992
ResNet50,0.159375,0.01568627450980392
ResNet50,0.16,0.015625
ResNet50,0.160625,0.01556420233463035
ResNet50,0.16125,0.015503875968992248
ResNet50,0.161875,0.015444015444015444
ResNet50,0.1625,0.015384615384615385
ResNet50,0.163125,0.01532567049808429
ResNet50,0.16375,0.015267175572519083
ResNet50,0.164375,0.015209125475285171
ResNet50,0.165,0.015151515151515152
ResNet50,0.165625,0.01509433962264151
ResNet50,0.16625,0.015037593984962405
ResNet50,0.166875,0.0149812734082397
ResNet50,0.1675,0.014925373134328358
ResNet50,0.168125,0.01486988847583643
ResNet50,0.16875,0.014814814814814815
ResNet50,0.169375,0.014760147601476014
ResNet50,0.17,0.014705882352941176
ResNet50,0.170625,0.014652014652014652
ResNet50,0.17125,0.014598540145985401
ResNet50,0.171875,0.014545454545454545
ResNet50,0.1725,0.014492753623188406
ResNet50,0.173125,0.01444043321299639
ResNet50,0.17375,0.014388489208633094
ResNet50,0.174375,0.014336917562724014
ResNet50,0.175,0.014285714285714285
ResNet50,0.175625,0.014234875444839857
ResNet50,0.17625,0.014184397163120567
ResNet50,0.176875,0.014134275618374558
ResNet50,0.1775,0.014084507042253521
ResNet50,0.178125,0.014035087719298246
ResNet50,0.17875,0.013986013986013986
ResNet50,0.179375,0.013937282229965157
ResNet50,0.18,0.013888888888888888
ResNet50,0.180625,0.01384083044982699
ResNet50,0.18125,0.013793103448275862
ResNet50,0.181875,0.013745704467353952
ResNet50,0.1825,0.0136986301369863
ResNet50,0.183125,0.013651877133105802
ResNet50,0.18375,0.013605442176870748
ResNet50,0.184375,0.013559322033898305
ResNet50,0.185,0.013513513513513514
ResNet50,0.185625,0.013468013468013467
ResNet50,0.18625,0.013422818791946308
ResNet50,0.186875,0.013377926421404682
ResNet50,0.1875,0.013333333333333334
ResNet50,0.188125,0.013289036544850499
ResNet50,0.18875,0.013245033112582781
ResNet50,0.189375,0.013201320132013201
ResNet50,0.19,0.013157894736842105
ResNet50,0.190625,0.013114754098360656
ResNet50,0.19125,0.013071895424836602
ResNet50,0.191875,0.013029315960912053
ResNet50,0.1925,0.012987012987012988
ResNet50,0.193125,0.012944983818770227
ResNet50,0.19375,0.012903225806451613
ResNet50,0.194375,0.012861736334405145
ResNet50,0.195,0.01282051282051282
ResNet50,0.195625,0.012779552715654952
ResNet50,0.19625,0.012738853503184714
ResNet50,0.196875,0.012698412698412698
ResNet50,0.1975,0.012658227848101266
ResNet50,0.198125,0.012618296529968454
ResNet50,0.19875,0.012578616352201259
ResNet50,0.199375,0.012539184952978056
ResNet50,0.2,0.0125
ResNet50,0.200625,0.012461059190031152
ResNet50,0.20125,0.012422360248447204
ResNet50,0.201875,0.01238390092879257
ResNet50,0.2025,0.012345679012345678
ResNet50,0.203125,0.012307692307692308
ResNet50,0.20375,0.012269938650306749
ResNet50,0.204375,0.012232415902140673
ResNet50,0.205,0.012195121951219513
ResNet50,0.205625,0.0121580547112462
ResNet50,0.20625,0.012121212121212121
ResNet50,0.206875,0.012084592145015106
ResNet50,0.2075,0.012048192771084338
ResNet50,0.208125,0.012012012012012012
ResNet50,0.20875,0.011976047904191617
ResNet50,0.209375,0.011940298507462687
ResNet50,0.21,0.011904761904761904
ResNet50,0.210625,0.011869436201780416
ResNet50,0.21125,0.011834319526627219
ResNet50,0.211875,0.011799410029498525
ResNet50,0.2125,0.011764705882352941
ResNet50,0.213125,0.011730205278592375
ResNet50,0.21375,0.011695906432748537
ResNet50,0.214375,0.011661807580174927
ResNet50,0.215,0.011627906976744186
ResNet50,0.215625,0.011594202898550725
ResNet50,0.21625,0.011560693641618497
ResNet50,0.216875,0.011527377521613832
ResNet50,0.2175,0.011494252873563218
ResNet50,0.218125,0.011461318051575931
ResNet50,0.21875,0.011428571428571429
ResNet50,0.219375,0.011396011396011397
ResNet50,0.22,0.011363636363636364
ResNet50,0.220625,0.0113314447592068
ResNet50,0.22125,0.011299435028248588
ResNet50,0.221875,0.011267605633802818
ResNet50,0.2225,0.011235955056179775
ResNet50,0.223125,0.011204481792717087
ResNet50,0.22375,0.0111731843575419
ResNet50,0.224375,0.011142061281337047
ResNet50,0.225,0.011111111111111112
ResNet50,0.225625,0.0110803324099723
ResNet50,0.22625,0.011049723756906077
ResNet50,0.226875,0.011019283746556474
ResNet50,0.2275,0.01098901098901099
ResNet50,0.228125,0.010958904109589041
ResNet50,0.22875,0.01092896174863388
ResNet50,0.229375,0.010899182561307902
ResNet50,0.23,0.010869565217391304
ResNet50,0.230625,0.01084010840108401
ResNet50,0.23125,0.010810810810810811
ResNet50,0.231875,0.01078167115902965
ResNet50,0.2325,0.010752688172043012
ResNet50,0.233125,0.010723860589812333
ResNet50,0.23375,0.0106951871657754
ResNet50,0.234375,0.010666666666666666
ResNet50,0.235,0.010638297872340425
ResNet50,0.235625,0.010610079575596816
ResNet50,0.23625,0.010582010582010581
ResNet50,0.236875,0.010554089709762533
ResNet50,0.2375,0.010526315789473684
ResNet50,0.238125,0.010498687664041995
ResNet50,0.23875,0.010471204188481676
ResNet50,0.239375,0.010443864229765013
ResNet50,0.24,0.010416666666666666
ResNet50,0.240625,0.01038961038961039
ResNet50,0.24125,0.010362694300518135
ResNet50,0.241875,0.0103359173126615
ResNet50,0.2425,0.010309278350515464
ResNet50,0.243125,0.010282776349614395
ResNet50,0.24375,0.010256410256410256
ResNet50,0.244375,0.010230179028132993
ResNet50,0.245,0.01020408163265306
ResNet50,0.245625,0.010178117048346057
ResNet50,0.24625,0.01015228426395939
ResNet50,0.246875,0.010126582278481013
ResNet50,0.2475,0.010101010101010102
ResNet50,0.248125,0.010075566750629723
ResNet50,0.24875,0.010050251256281407
ResNet50,0.249375,0.010025062656641603
ResNet50,0.25,0.01
ResNet50,0.250625,0.00997506234413965
ResNet50,0.25125,0.009950248756218905
ResNet50,0.251875,0.009925558312655087
ResNet50,0.2525,0.009900990099009901
ResNet50,0.253125,0.009876543209876543
ResNet50,0.25375,0.009852216748768473
ResNet50,0.254375,0.009828009828009828
ResNet50,0.255,0.00980392156862745
ResNet50,0.255625,0.009779951100244499
ResNet50,0.25625,0.00975609756097561
ResNet50,0.256875,0.009732360097323601
ResNet50,0.2575,0.009708737864077669
ResNet50,0.258125,0.009685230024213076
ResNet50,0.25875,0.00966183574879227
ResNet50,0.259375,0.00963855421686747
ResNet50,0.26,0.009615384615384616
ResNet50,0.260625,0.009592326139088728
ResNet50,0.26125,0.009569377990430622
ResNet50,0.261875,0.00954653937947494
ResNet50,0.2625,0.009523809523809525
ResNet50,0.263125,0.009501187648456057
ResNet50,0.26375,0.009478672985781991
ResNet50,0.264375,0.009456264775413711
ResNet50,0.265,0.009433962264150943
ResNet50,0.265625,0.009411764705882352
ResNet50,0.26625,0.009389671361502348
ResNet50,0.266875,0.00936768149882904
ResNet50,0.2675,0.009345794392523364
ResNet50,0.268125,0.009324009324009324
ResNet50,0.26875,0.009302325581395349
ResNet50,0.269375,0.009280742459396751
ResNet50,0.27,0.009259259259259259
ResNet50,0.270625,0.009237875288683603
ResNet50,0.27125,0.009216589861751152
ResNet50,0.271875,0.009195402298850575
ResNet50,0.2725,0.009174311926605505
ResNet50,0.273125,0.009153318077803204
ResNet50,0.27375,0.0091324200913242
ResNet50,0.274375,0.009111617312072893
ResNet50,0.275,0.00909090909090909
ResNet50,0.275625,0.009070294784580499
ResNet50,0.27625,0.00904977375565611
ResNet50,0.276875,0.009029345372460496
ResNet50,0.2775,0.009009009009009009
ResNet50,0.278125,0.008988764044943821
ResNet50,0.27875,0.008968609865470852
ResNet50,0.279375,0.008948545861297539
ResNet50,0.28,0.008928571428571428
ResNet50,0.280625,0.008908685968819599
ResNet50,0.28125,0.008888888888888889
ResNet50,0.281875,0.008869179600886918
ResNet50,0.2825,0.008849557522123894
ResNet50,0.283125,0.008830022075055188
ResNet50,0.28375,0.00881057268722467
ResNet50,0.284375,0.008791208791208791
ResNet50,0.285,0.008771929824561403
ResNet50,0.285625,0.010940919037199124
ResNet50,0.28625,0.010917030567685589
ResNet50,0.286875,0.010893246187363835
ResNet50,0.2875,0.010869565217391304
ResNet50,0.288125,0.010845986984815618
ResNet50,0.28875,0.010822510822510822
ResNet50,0.289375,0.01079913606911447
ResNet50,0.29,0.010775862068965518
ResNet50,0.290625,0.010752688172043012
ResNet50,0.29125,0.01072961373390558
ResNet50,0.291875,0.010706638115631691
ResNet50,0.2925,0.010683760683760684
ResNet50,0.293125,0.010660980810234541
ResNet50,0.29375,0.010638297872340425
ResNet50,0.294375,0.010615711252653927
ResNet50,0.295,0.01059322033898305
ResNet50,0.295625,0.010570824524312896
ResNet50,0.29625,0.010548523206751054
ResNet50,0.296875,0.010526315789473684
ResNet50,0.2975,0.01050420168067227
ResNet50,0.298125,0.010482180293501049
ResNet50,0.29875,0.010460251046025104
ResNet50,0.299375,0.010438413361169102
ResNet50,0.3,0.010416666666666666
ResNet50,0.300625,0.010395010395010396
ResNet50,0.30125,0.01037344398340249
ResNet50,0.301875,0.010351966873706004
ResNet50,0.3025,0.010330578512396695
ResNet50,0.303125,0.010309278350515464
ResNet50,0.30375,0.0102880658436214
ResNet50,0.304375,0.01026694045174538
ResNet50,0.305,0.010245901639344262
ResNet50,0.305625,0.010224948875255624
ResNet50,0.30625,0.01020408163265306
ResNet50,0.306875,0.010183299389002037
ResNet50,0.3075,0.01016260162601626
ResNet50,0.308125,0.010141987829614604
ResNet50,0.30875,0.010121457489878543
ResNet50,0.309375,0.010101010101010102
ResNet50,0.31,0.010080645161290322
ResNet50,0.310625,0.01006036217303823
ResNet50,0.31125,0.010040160642570281
ResNet50,0.311875,0.01002004008016032
ResNet50,0.3125,0.01
ResNet50,0.313125,0.00998003992015968
ResNet50,0.31375,0.0099601593625498
ResNet50,0.314375,0.009940357852882704
ResNet50,0.315,0.00992063492063492
ResNet50,0.315625,0.009900990099009901
ResNet50,0.31625,0.009881422924901186
ResNet50,0.316875,0.009861932938856016
ResNet50,0.3175,0.00984251968503937
ResNet50,0.318125,0.009823182711198428
ResNet50,0.31875,0.00980392156862745
ResNet50,0.319375,0.009784735812133072
ResNet50,0.32,0.009765625
ResNet50,0.320625,0.009746588693957114
ResNet50,0.32125,0.009727626459143969
ResNet50,0.321875,0.009708737864077669
ResNet50,0.3225,0.009689922480620155
ResNet50,0.323125,0.009671179883945842
ResNet50,0.32375,0.009652509652509652
ResNet50,0.324375,0.009633911368015413
ResNet50,0.325,0.009615384615384616
ResNet50,0.325625,0.009596928982725527
ResNet50,0.32625,0.009578544061302681
ResNet50,0.326875,0.009560229445506692
ResNet50,0.3275,0.009541984732824428
ResNet50,0.328125,0.009523809523809525
ResNet50,0.32875,0.009505703422053232
ResNet50,0.329375,0.009487666034155597
ResNet50,0.33,0.00946969696969697
ResNet50,0.330625,0.00945179584120983
ResNet50,0.33125,0.009433962264150943
ResNet50,0.331875,0.009416195856873822
ResNet50,0.3325,0.009398496240601503
ResNet50,0.333125,0.009380863039399626
ResNet50,0.33375,0.009363295880149813
ResNet50,0.334375,0.009345794392523364
ResNet50,0.335,0.009328358208955223
ResNet50,0.335625,0.00931098696461825
ResNet50,0.33625,0.00929368029739777
ResNet50,0.336875,0.00927643784786642
ResNet50,0.3375,0.009259259259259259
ResNet50,0.338125,0.009242144177449169
ResNet50,0.33875,0.00922509225092251
ResNet50,0.339375,0.009208103130755065
ResNet50,0.34,0.009191176470588236
ResNet50,0.340625,0.009174311926605505
ResNet50,0.34125,0.009157509157509158
ResNet50,0.341875,0.009140767824497258
ResNet50,0.3425,0.009124087591240875
ResNet50,0.343125,0.009107468123861567
ResNet50,0.34375,0.00909090909090909
ResNet50,0.344375,0.009074410163339383
ResNet50,0.345,0.009057971014492754
ResNet50,0.345625,0.009041591320072333
ResNet50,0.34625,0.009025270758122744
ResNet50,0.346875,0.009009009009009009
ResNet50,0.3475,0.008992805755395683
ResNet50,0.348125,0.008976660682226212
ResNet50,0.34875,0.008960573476702509
ResNet50,0.349375,0.008944543828264758
ResNet50,0.35,0.008928571428571428
ResNet50,0.350625,0.008912655971479501
ResNet50,0.35125,0.008896797153024912
ResNet50,0.351875,0.008880994671403197
ResNet50,0.3525,0.008865248226950355
ResNet50,0.353125,0.008849557522123894
ResNet50,0.35375,0.0088339222614841
ResNet50,0.354375,0.008818342151675485
ResNet50,0.355,0.008802816901408451
ResNet50,0.355625,0.008787346221441126
ResNet50,0.35625,0.008771929824561403
ResNet50,0.356875,0.008756567425569177
ResNet50,0.3575,0.008741258741258742
ResNet50,0.358125,0.008726003490401396
ResNet50,0.35875,0.008710801393728223
ResNet50,0.359375,0.008695652173913044
ResNet50,0.36,0.008680555555555556
ResNet50,0.360625,0.008665511265164644
ResNet50,0.36125,0.00865051903114187
ResNet50,0.361875,0.008635578583765112
ResNet50,0.3625,0.008620689655172414
ResNet50,0.363125,0.008605851979345954
ResNet50,0.36375,0.00859106529209622
ResNet50,0.364375,0.008576329331046312
ResNet50,0.365,0.008561643835616438
ResNet50,0.365625,0.008547008547008548
ResNet50,0.36625,0.008532423208191127
ResNet50,0.366875,0.008517887563884156
ResNet50,0.3675,0.008503401360544218
ResNet50,0.368125,0.008488964346349746
ResNet50,0.36875,0.00847457627118644
ResNet50,0.369375,0.008460236886632826
ResNet50,0.37,0.008445945945945946
ResNet50,0.370625,0.008431703204047217
ResNet50,0.37125,0.008417508417508417
ResNet50,0.371875,0.008403361344537815
ResNet50,0.3725,0.008389261744966443
ResNet50,0.373125,0.008375209380234505
ResNet50,0.37375,0.008361204013377926
ResNet50,0.374375,0.008347245409015025
ResNet50,0.375,0.008333333333333333
ResNet50,0.375625,0.008319467554076539
ResNet50,0.37625,0.008305647840531562
ResNet50,0.376875,0.008291873963515755
ResNet50,0.3775,0.008278145695364239
ResNet50,0.378125,0.008264462809917356
ResNet50,0.37875,0.00825082508250825
ResNet50,0.379375,0.008237232289950576
ResNet50,0.38,0.008223684210526315
ResNet50,0.380625,0.008210180623973728
ResNet50,0.38125,0.00819672131147541
ResNet50,0.381875,0.008183306055646482
ResNet50,0.3825,0.008169934640522876
ResNet50,0.383125,0.008156606851549755
ResNet50,0.38375,0.008143322475570033
ResNet50,0.384375,0.008130081300813009
ResNet50,0.385,0.008116883116883116
ResNet50,0.385625,0.008103727714748784
ResNet50,0.38625,0.008090614886731391
ResNet50,0.386875,0.008077544426494346
